usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,gold_code_BT9999NTT,gold_code_BTSJC,gold_code_DOHCML,gold_code_DOHNL,gold_code_DOJINHTV,gold_code_PQHN24NTT,gold_code_PQHNVM,gold_code_SJ9999,gold_code_SJL1L10,gold_code_VIETTINMSJC,gold_code_VNGSJC
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.10929372695468152,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.4166806994806238,0.0,1.088251519147548,-2.261757961837718,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.1628346168249477,-1.9348928578274311,-0.17966575129533666,0.31580676135604896,1.8342382679817286,0.0,2.958848637682267,-0.6288328549522783,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.717673304460703,-1.951364997479987,-0.17966575129533666,0.31580676135604896,1.530773275661807,0.0,2.958848637682267,-0.6288328549522783,0,1,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.1827641673865763,-1.9348928578274311,-0.17966575129533666,0.31580676135604896,1.2397140849147077,0.0,2.6634911979136264,-0.550421553946671,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.1827641673865763,-1.9348928578274311,-0.17966575129533666,0.31580676135604896,1.2397140849147077,0.0,2.6634911979136264,-0.550421553946671,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.7384000370447965,-1.933551763940461,-0.17966575129533666,0.31580676135604896,1.4924425297765362,0.0,2.614264957952187,-0.5372548494323178,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.6698423831127926,-1.8463202005880666,-0.17966575129533666,0.31580676135604896,1.566578807601722,0.0,2.6634911979136264,-0.550421553946671,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.594907273001067,-1.7931257436811379,-0.17966575129533666,0.31580676135604896,1.4907367494236718,0.0,2.6634911979136264,-0.550421553946671,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.6682480190678626,-1.7044053356077902,-0.17966575129533666,0.31580676135604896,1.2919209457482188,0.0,2.5896518379714673,-0.5306608959637773,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.594907273001067,-1.7931257436811379,-0.17966575129533666,0.31580676135604896,1.2397140849147077,0.0,2.6634911979136264,-0.550421553946671,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,2.1827641673865763,-1.9348928578274311,-0.17966575129533666,0.31580676135604896,1.2397140849147077,0.0,2.6634911979136264,-0.550421553946671,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.042330437067607606,-1.9348928578274311,-0.17966575129533666,0.31580676135604896,1.4907367494236718,0.0,2.6634911979136264,-0.550421553946671,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.08840741461667947,-0.18905804498354156,-0.17966575129533666,0.31580676135604896,-2.364812968629947,0.0,0.5467628795717082,0.04246479449965637,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.11885991122426355,-0.12864594094257897,-0.17966575129533666,0.31580676135604896,-2.364812968629947,0.0,0.5467628795717082,0.04246479449965637,0,1,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.11088809099961192,-0.17338096352714963,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,0.04246479449965637,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.11088809099961192,-0.17338096352714963,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,0.04246479449965637,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.07740644605607494,-0.10290442032429194,-0.17966575129533666,0.31580676135604896,-2.0515291506875206,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.8106543269701192,-0.09189868364973329,-0.17966575129533666,0.31580676135604896,-2.2615161328935556,0.0,0.37447103970666806,0.09325429517126864,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.919868264047847,-0.09105011773466415,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,1.7905354754336709,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.8178289651723059,0.04050896308883002,-0.17966575129533666,0.31580676135604896,-2.264989134255594,0.0,0.30063167976450894,0.11514420102973458,0,0,0,0,0,0,0,1,0,0,0
