gold_code,timestamp,usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,target_next_day_trend
DOHCML,2026-02-05,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,0.13849446689789432,1.3061560891410962,-0.20318637224968383,0.27969046524854985,-0.9185618864059752,-0.22425453935107484,-0.5912329739189006,0.41305989157798984,0
DOHCML,2026-02-06,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.4314035726547574,1.1215586258799561,-0.20318637224968383,0.27969046524854985,-0.3016458949770975,-0.22425453935107484,-0.7658681368097057,0.4719533965068208,1
DOHCML,2026-02-07,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.9127948577019878,1.0271290637971504,-0.20318637224968383,0.27969046524854985,0.6610222322606082,-0.22425453935107484,-0.06732748524648687,0.2391854201346833,0
DOHCML,2026-02-08,-0.47715338783654787,0.0,2.449489742783174,0.4225287413527107,-8.881784197001252e-16,0.0,-0.8710045632987444,0.9252685530212418,0.08155600420704938,-0.36685299845672764,-0.10972120904300106,-0.22425453935107484,-0.06732748524648687,0.2391854201346833,1
DOHCML,2026-02-09,-0.5207389759844137,0.0,2.449489742783174,-1.8368263339358482,-8.881784197001252e-16,0.0,-0.28499752269692,0.7971475457975324,2.178141240379542,-4.799500648962163,0.4051158817090607,-0.22425453935107484,0.40668224259998315,0.08540162301452207,0
DOHCML,2026-02-10,-1.1966926302362222,0.0,2.449489742783174,-2.373308203916166,-8.881784197001252e-16,0.0,-0.31485913734783644,0.7087474900956824,2.0001772550940844,-4.383202132349062,-0.16334633415735314,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
DOHCML,2026-02-11,-1.826044392662155,0.0,2.449489742783174,-1.34632862423956,-8.881784197001252e-16,0.0,-0.30440757222001574,0.6362288985140357,1.6745690746088389,-1.5772978709828365,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
DOHCML,2026-02-12,0.17466983699085364,0.0,2.449489742783174,-1.766317288167017,-8.881784197001252e-16,0.0,-0.28499752269692,0.5629382879515856,1.8973536191513751,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
DOHCML,2026-02-13,-0.37565476907005063,0.0,-0.4082482904638671,-1.3892471738379732,-8.881784197001252e-16,0.0,-0.576148265543355,0.4927149698977254,2.183790890706065,0.27969046524854985,-0.6465650030054608,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
DOHCML,2026-02-14,0.1277663147971113,0.0,-0.4082482904638671,-1.8889417155910673,-8.881784197001252e-16,0.0,-0.47909801792787665,0.4116136353998842,2.183790890706065,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
DOHCML,2026-02-15,-0.21051214269660484,0.0,-0.4082482904638671,-1.8889417155910673,-8.881784197001252e-16,0.0,-0.28499752269692,0.32641674688482647,2.183790890706065,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
DOHCML,2026-02-16,-1.9605715367033194,0.0,-0.4082482904638671,-1.340197402868327,-8.881784197001252e-16,0.0,-0.28499752269692,0.24739494413467253,2.183790890706065,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
DOHCML,2026-02-17,-0.25243876382158725,0.0,-0.4082482904638671,-0.4695639681574224,-8.881784197001252e-16,0.0,-0.28499752269692,0.1738368402616817,2.183790890706065,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
DOHCML,2026-02-18,-0.536272939926427,0.0,-0.4082482904638671,-0.08636263245718921,-8.881784197001252e-16,0.0,-0.28499752269692,0.10514003710122193,2.183790890706065,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,0
