timestamp,gold_code,buy_price,sell_price,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,world_price_vnd,domestic_premium,MA_7,MA_30,RSI_14,Momentum_1D_Pct,Momentum_3D_Pct,Momentum_7D_Pct,Target_Price_Next_Shift,Target_Trend
2025-02-13,SJCVIETNAM,87400000.0,90400000.0,25550.0,4.92,5.32,0.4000000000000003,107.30999755859376,4.5,2925.89990234375,90130466.60101198,269533.3989880234,90842857.14285715,,,0.22172949002217113,0.11074197120708451,0.11074197120708451,91300000.0,1
2025-02-14,SJCVIETNAM,88300000.0,91300000.0,25440.0,4.92,5.32,0.4000000000000003,106.56999969482422,4.5,2883.60009765625,88445020.92488673,2854979.0751132667,90885714.28571428,,,0.9955752212389424,-1.6163793103448287,0.3296703296703285,90300000.0,0
2025-02-15,SJCVIETNAM,87300000.0,90300000.0,25440.0,4.92,5.32,0.4000000000000003,106.56999969482422,4.5,2883.60009765625,88445020.92488673,1854979.0751132667,90757142.85714285,,,-1.0952902519167584,0.11086474501109667,-0.9868421052631526,90300000.0,0
2025-02-17,SJCVIETNAM,87300000.0,90300000.0,25370.0,4.92,5.32,0.4000000000000003,106.56999969482422,4.5,2883.60009765625,88201658.05284497,2098341.9471550286,90800000.0,,53.041388216385705,0.0,-0.11061946902655162,0.33333333333334103,90800000.0,1
2025-02-18,SJCVIETNAM,88300000.0,90800000.0,25470.0,4.92,5.32,0.4000000000000003,107.0500030517578,4.5,2931.60009765625,90023298.7626189,776701.2373811007,90871428.57142857,,56.14257629506386,0.5537098560354448,-0.5476451259583737,0.5537098560354448,91700000.0,1
2025-02-19,SJCVIETNAM,89400000.0,91700000.0,25500.0,4.92,5.32,0.4000000000000003,107.16999816894533,4.5,2919.39990234375,89754249.55264893,1945750.4473510683,90714285.71428572,,61.119915560883925,0.9911894273127775,1.5503875968992276,-1.18534482758621,92100000.0,1
2025-02-20,SJCVIETNAM,89800000.0,92100000.0,25515.0,4.92,5.32,0.4000000000000003,106.33999633789062,4.5,2940.0,90440749.665,1659250.3349999934,90985714.28571428,,63.12305520452854,0.4362050163576825,1.9933554817275656,2.106430155210637,92000000.0,0
2025-02-21,SJCVIETNAM,89700000.0,92000000.0,25500.0,4.92,5.32,0.4000000000000003,106.61000061035156,4.5,2937.60009765625,90313797.72235109,1686202.2776489109,91214285.71428572,,62.25945245654362,-0.10857763300760048,1.3215859030837107,1.7699115044247815,91700000.0,0
2025-02-22,SJCVIETNAM,89400000.0,91700000.0,25500.0,4.92,5.32,0.4000000000000003,106.61000061035156,4.5,2937.60009765625,90313797.72235109,1386202.2776489109,91271428.57142857,,59.6240124072548,-0.3260869565217428,0.0,0.4381161007666945,91500000.0,0
2025-02-24,SJCVIETNAM,89200000.0,91500000.0,25510.0,4.92,5.32,0.4000000000000003,106.5999984741211,4.5,2947.89990234375,90665997.04532154,834002.954678461,91442857.14285715,,57.86543892353235,-0.21810250817884125,-0.6514657980456029,1.3289036544850585,92300000.0,1
2025-02-25,SJCVIETNAM,90000000.0,92300000.0,25468.0,4.92,5.32,0.4000000000000003,106.30999755859376,4.5,2904.5,89184107.90390001,3115892.0960999876,91728571.42857143,,62.615270780097525,0.8743169398907069,0.3260869565217428,2.214839424141757,91700000.0,0
2025-02-26,SJCVIETNAM,89400000.0,91700000.0,25520.0,4.92,5.32,0.4000000000000003,106.41999816894533,4.5,2916.800048828125,89744652.26075293,1955347.7392470688,91857142.85714285,,57.38985518136206,-0.650054171180936,0.0,0.9911894273127775,91500000.0,0
2025-02-27,SJCVIETNAM,89200000.0,91500000.0,25535.0,4.92,5.32,0.4000000000000003,107.23999786376952,4.5,2883.199951171875,88762980.08956404,2737019.9104359597,91828571.42857143,,55.72061099271726,-0.21810250817884125,0.0,-0.21810250817884125,90900000.0,0
2025-02-28,SJCVIETNAM,88900000.0,90900000.0,25520.0,4.92,5.32,0.4000000000000003,107.61000061035156,4.5,2836.800048828125,87283197.22075294,3616802.7792470604,91657142.85714285,,50.934298887203845,-0.6557377049180357,-1.5167930660888396,-1.3029315960912058,90300000.0,0
2025-03-01,SJCVIETNAM,88300000.0,90300000.0,25520.0,4.92,5.32,0.4000000000000003,107.61000061035156,4.5,2836.800048828125,87283197.22075294,3016802.7792470604,91414285.71428572,,46.62152850793883,-0.660066006600657,-1.526717557251911,-1.8478260869565166,91000000.0,1
2025-03-03,SJCVIETNAM,89000000.0,91000000.0,25530.0,4.92,5.32,0.4000000000000003,106.75,4.5,2890.199951171875,88961061.15095839,2038938.849041611,91314285.71428572,,51.754130779737764,0.7751937984496138,-0.5464480874316946,-0.7633587786259555,91600000.0,1
2025-03-04,SJCVIETNAM,89600000.0,91600000.0,25575.0,4.92,5.32,0.4000000000000003,105.73999786376952,4.5,2909.60009765625,89716060.57418153,1883939.425818473,91328571.42857143,,55.68725801785235,0.659340659340657,0.7700770077007757,0.10928961748633004,93000000.0,1
2025-03-06,SJCVIETNAM,91000000.0,93000000.0,25490.0,4.92,5.32,0.4000000000000003,104.05999755859376,4.5,2916.60009765625,89633008.1582737,3366991.841726303,91428571.42857143,,63.22141040810711,1.5283842794759916,2.9900332225913706,0.7583965330444142,92900000.0,0
